_id                      ,isPb ,wpm   ,acc   ,rawWpm ,consistency ,charStats    ,mode  ,mode2 ,quoteLength ,restartCount ,testDuration ,afkDuration ,incompleteTestSeconds ,punctuation ,numbers ,language ,funbox    ,difficulty ,lazyMode ,blindMode ,bailedOut ,tags ,timestamp
66f3879066c51bbe1422dbd5 ,     ,55.3  ,78.79 , 79.45 ,      72.89 ,87;14;1;5    ,words ,   25 ,-1          ,           2 ,       18.88 ,          0 ,                 5.33 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235984000
66f3877466c51bbe1422dab7 ,     ,73.94 ,90.44 , 78.19 ,      62.88 ,122;3;1;1    ,words ,   25 ,-1          ,           0 ,       19.8  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235956000
66f3875e66c51bbe1422d9e5 ,     ,58.53 ,91.49 , 62.78 ,      62.37 ,124;3;0;1    ,words ,   25 ,-1          ,           0 ,       25.42 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235934000
66f3874466c51bbe1422d8d0 ,     ,67.8  ,95.49 , 67.8  ,      55.6  ,127;0;0;0    ,words ,   25 ,-1          ,           0 ,       22.48 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235908000
66f3872c66c51bbe1422d7e9 ,     ,68.03 ,92.37 , 71.49 ,      69.63 ,118;2;0;0    ,words ,   25 ,-1          ,           0 ,       20.81 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235884000
66f3871666c51bbe1422d6fc ,     ,60.22 ,92.65 , 62.71 ,      62.85 ,121;0;0;1    ,words ,   25 ,-1          ,           0 ,       24.11 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235862000
66f386fd66c51bbe1422d609 ,     ,57.67 ,89.29 , 59.58 ,      52.02 ,121;0;0;1    ,words ,   25 ,-1          ,           0 ,       25.18 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235837000
66f386e266c51bbe1422d505 ,     ,69.37 ,88.03 , 69.37 ,      66.79 ,125;0;0;0    ,words ,   25 ,-1          ,           0 ,       21.62 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235810000
66f386cb66c51bbe1422d410 ,     ,69.19 ,91.11 , 72.67 ,      63.84 ,119;2;0;0    ,words ,   25 ,-1          ,           0 ,       20.64 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235787000
66f386b566c51bbe1422d327 ,     ,53.91 ,84.83 , 58.09 ,      64.96 ,116;2;0;1    ,words ,   25 ,-1          ,           0 ,       25.82 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235765000
66f3869a66c51bbe1422d20f ,     ,59.49 ,91.11 , 59.49 ,      49.33 ,121;0;0;0    ,words ,   25 ,-1          ,           0 ,       24.41 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235738000
66f3868066c51bbe1422d111 ,     ,53.61 ,84.14 , 65.52 ,      57.8  ,108;5;1;4    ,words ,   25 ,-1          ,           0 ,       24.18 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235712000
66f3865366c51bbe1422cf3e ,     ,66.29 ,90    , 74.16 ,      67.68 ,118;3;0;1    ,words ,   25 ,-1          ,           2 ,       21.36 ,          0 ,                23.45 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235667000
66f3862166c51bbe1422ccf8 ,     ,64.3  ,89.66 , 66.81 ,      55.28 ,128;3;0;1    ,words ,   25 ,-1          ,           0 ,       23.89 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235617000
66f3860866c51bbe1422cbed ,     ,64.48 ,84.81 , 77.26 ,      57.93 ,121;7;2;2    ,words ,   25 ,-1          ,           2 ,       22.52 ,          0 ,                 4.58 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235592000
66f385ea66c51bbe1422ca95 ,     ,63.98 ,91.27 , 73.92 ,      60.15 ,103;2;0;2    ,words ,   25 ,-1          ,           1 ,       19.32 ,          0 ,                 3.57 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235561000
66f385ce66c51bbe1422c973 ,     ,88.55 ,97.78 , 88.55 ,      78.93 ,131;0;0;0    ,words ,   25 ,-1          ,           1 ,       17.75 ,          0 ,                 3.35 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235534000
66f385b766c51bbe1422c88f ,     ,65.41 ,90.65 , 70.91 ,      57.7  ,119;2;0;0    ,words ,   25 ,-1          ,           0 ,       21.83 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235511000
66f385a066c51bbe1422c79a ,     ,74.57 ,93.89 , 77.04 ,      64.38 ,121;0;1;0    ,words ,   25 ,-1          ,           4 ,       19.47 ,          0 ,                30.99 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235488000
66f3856366c51bbe1422c552 ,     ,79.84 ,93.33 , 90.59 ,      68.99 ,104;2;1;2    ,words ,   25 ,-1          ,           0 ,       15.63 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235427000
66f3854f66c51bbe1422c495 ,     ,87.69 ,97.73 , 93.35 ,      83.29 ,124;2;0;0    ,words ,   25 ,-1          ,           0 ,       16.97 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235407000
66f3853566c51bbe1422c3a0 ,     ,82.07 ,97.14 , 86.49 ,      71.08 ,130;1;0;0    ,words ,   25 ,-1          ,           0 ,       19.01 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235381000
66f3852066c51bbe1422c2ca ,     ,62.58 ,87.32 , 65.69 ,      56.42 ,121;1;1;0    ,words ,   25 ,-1          ,           0 ,       23.2  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235360000
66f3850766c51bbe1422c1d6 ,     ,69.8  ,86.13 , 78.52 ,      60.24 ,112;4;1;2    ,words ,   25 ,-1          ,           0 ,       19.26 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235335000
66f384ee66c51bbe1422c0e5 ,     ,86.82 ,94.49 , 92.06 ,      61.03 ,116;2;0;0    ,words ,   25 ,-1          ,           3 ,       16.03 ,          0 ,                 6.48 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235310000
66f384d066c51bbe1422bfbb ,     ,58.24 ,78.01 , 77.06 ,      61.25 ,99;11;4;2    ,words ,   25 ,-1          ,           0 ,       20.4  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235280000
66f384bc66c51bbe1422becc ,     ,79.05 ,95.35 , 79.05 ,      75.14 ,123;0;0;0    ,words ,   25 ,-1          ,           2 ,       18.67 ,          0 ,                 3.44 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235260000
66f384a066c51bbe1422bdc1 ,     ,67.19 ,88.89 , 70.23 ,      59.5  ,133;3;0;1    ,words ,   25 ,-1          ,           1 ,       23.75 ,          0 ,                 0.21 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235232000
66f3848666c51bbe1422bc6f ,     ,64.29 ,87.69 , 75.92 ,      61.55 ,105;4;2;1    ,words ,   25 ,-1          ,           0 ,       19.6  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235206000
66f3847166c51bbe1422bbaa ,     ,65.87 ,92.96 , 65.87 ,      51.12 ,132;0;0;0    ,words ,   25 ,-1          ,           0 ,       24.05 ,          1 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235185000
66f3845866c51bbe1422bacd ,     ,62.3  ,91.61 , 65.24 ,      59.09 ,127;0;1;0    ,words ,   25 ,-1          ,           0 ,       24.46 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235160000
66f3843e66c51bbe1422b9ba ,     ,70.57 ,95.71 , 72.21 ,      69.6  ,129;0;0;1    ,words ,   25 ,-1          ,           0 ,       21.94 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235134000
66f3842766c51bbe1422b8c4 ,     ,62.13 ,90.6  , 62.13 ,      59.16 ,134;0;0;0    ,words ,   25 ,-1          ,           0 ,       25.88 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235111000
66f3840c66c51bbe1422b7a3 ,     ,67.21 ,94.29 , 69.29 ,      52.18 ,129;0;0;1    ,words ,   25 ,-1          ,           0 ,       23.03 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235084000
66f383f366c51bbe1422b6bf ,     ,58.98 ,87.79 , 66.15 ,      71.06 ,107;2;1;0    ,words ,   25 ,-1          ,           0 ,       21.77 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235059000
66f383dc66c51bbe1422b5be ,     ,56.12 ,87.94 , 61.97 ,      53.51 ,115;1;0;1    ,words ,   25 ,-1          ,           1 ,       24.59 ,          0 ,                16.03 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727235036000
66f383b066c51bbe1422b3e3 ,     ,75.1  ,93.85 , 75.1  ,      66.48 ,121;0;0;0    ,words ,   25 ,-1          ,           0 ,       19.34 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727234992000
66f3839c66c51bbe1422b302 ,     ,57.33 ,88.59 , 59.12 ,      59.94 ,128;0;0;1    ,words ,   25 ,-1          ,           1 ,       26.79 ,          0 ,                 7.39 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727234972000
66f3837766c51bbe1422b19b ,     ,56.93 ,92.54 , 59.3  ,      61.7  ,120;1;0;1    ,words ,   25 ,-1          ,           0 ,       25.29 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727234935000
66f3835c66c51bbe1422b098 ,     ,64.74 ,92.09 , 67.85 ,      61.42 ,125;2;1;0    ,words ,   25 ,-1          ,           0 ,       23.17 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727234908000
66f3834566c51bbe1422af88 ,     ,45.74 ,78.1  , 58.39 ,      53.45 ,94;9;1;3     ,words ,   25 ,-1          ,           0 ,       24.66 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727234885000
66f18bf966c51bbe1409a71a ,     ,50.74 ,81.65 , 55.43 ,      60.39 ,119;3;0;1    ,words ,   25 ,-1          ,           0 ,       28.14 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727106041000
66f18bdc66c51bbe1409a4da ,     ,58.96 ,86.09 , 61.77 ,      60.54 ,126;2;0;0    ,words ,   25 ,-1          ,           0 ,       25.65 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727106012000
66f18bc166c51bbe1409a2a0 ,     ,67.31 ,92.2  , 70.51 ,      65.89 ,126;1;0;0    ,words ,   25 ,-1          ,           0 ,       22.46 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727105985000
66f18ba966c51bbe1409a0a2 ,     ,59.98 ,86.33 , 68.47 ,      58    ,113;5;1;0    ,words ,   25 ,-1          ,           0 ,       22.61 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727105961000
66f18b9266c51bbe14099ecd ,     ,60.92 ,92.86 , 60.92 ,      58.8  ,128;0;0;0    ,words ,   25 ,-1          ,           0 ,       25.22 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727105938000
66f18b7766c51bbe14099c65 ,     ,81.72 ,94.53 , 85.18 ,      71.15 ,118;2;0;0    ,words ,   25 ,-1          ,           0 ,       17.33 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727105911000
66f18b6566c51bbe14099aed ,     ,77.5  ,96.12 , 77.5  ,      65.87 ,124;0;0;0    ,words ,   25 ,-1          ,           0 ,       19.2  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727105893000
66f18b5166c51bbe14099921 ,     ,70.7  ,91.37 , 73.53 ,      63.55 ,125;2;0;0    ,words ,   25 ,-1          ,           0 ,       21.22 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727105873000
66f18b3a66c51bbe14099744 ,     ,60.51 ,95.83 , 60.51 ,      51.42 ,138;0;0;0    ,words ,   25 ,-1          ,           1 ,       27.37 ,          0 ,                 7.72 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727105850000
66f18b1566c51bbe14099439 ,     ,62.06 ,94.89 , 62.06 ,      56.46 ,130;0;0;0    ,words ,   25 ,-1          ,           0 ,       25.14 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727105812000
66f18afa66c51bbe1409920e ,     ,71.51 ,96.24 , 71.51 ,      64.23 ,127;0;0;0    ,words ,   25 ,-1          ,           0 ,       21.31 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727105786000
66f18ae566c51bbe1409905b ,     ,65.79 ,95.31 , 69.19 ,      58.69 ,116;0;0;1    ,words ,   25 ,-1          ,           0 ,       21.16 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727105765000
66f142aa66c51bbe14051135 ,     ,66.33 ,88.39 , 69.77 ,      59.22 ,135;3;1;0    ,words ,   25 ,-1          ,           0 ,       24.42 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727087274000
66f136ea66c51bbe140490ce ,     ,56.57 ,90.23 , 62.12 ,      59.79 ,112;2;1;0    ,words ,   25 ,-1          ,           0 ,       23.76 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727084266000
66f136d266c51bbe14048fc6 ,     ,42.32 ,85.37 , 43.55 ,      51.37 ,138;2;0;1    ,words ,   25 ,-1          ,           0 ,       39.13 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727084242000
66f136a966c51bbe14048e1f ,     ,54.47 ,90.28 , 54.47 ,      67.59 ,130;0;0;0    ,words ,   25 ,-1          ,           0 ,       28.64 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727084201000
66f1368b66c51bbe14048ce4 ,     ,56.81 ,92.7  , 56.81 ,      59.83 ,126;0;0;0    ,words ,   25 ,-1          ,           0 ,       26.62 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727084171000
66f1366f66c51bbe14048bde ,     ,64.3  ,90.6  , 64.3  ,      61.91 ,131;0;0;0    ,words ,   25 ,-1          ,           0 ,       24.45 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727084143000
66f1365566c51bbe14048aea ,     ,58.59 ,93.33 , 58.59 ,      54.1  ,123;0;0;0    ,words ,   25 ,-1          ,           0 ,       25.19 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727084117000
66f1363a66c51bbe140489de ,     ,48.12 ,88.68 , 48.12 ,      58.04 ,139;0;0;0    ,words ,   25 ,-1          ,           0 ,       34.66 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727084090000
66f1361666c51bbe1404886b ,     ,21.45 ,88.24 , 21.45 ,       0.61 ,132;0;0;0    ,words ,   25 ,-1          ,           0 ,       73.86 ,         43 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727084054000
66f135c366c51bbe140484d8 ,     ,58.16 ,94.85 , 60    ,      60.11 ,126;0;0;1    ,words ,   25 ,-1          ,           0 ,       26    ,          1 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083971000
66f135a866c51bbe140483c9 ,     ,68.4  ,95.52 , 68.4  ,      70.21 ,128;0;0;0    ,words ,   25 ,-1          ,           0 ,       22.46 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083944000
66f1359066c51bbe140482ae ,     ,48.07 ,90.21 , 51.22 ,      50.94 ,122;0;0;2    ,words ,   25 ,-1          ,           0 ,       30.46 ,          1 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083920000
66f1357066c51bbe1404812d ,     ,64.53 ,95.56 , 64.53 ,      64.35 ,127;0;0;0    ,words ,   25 ,-1          ,           0 ,       23.62 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083888000
66f1355766c51bbe14048015 ,     ,52.3  ,93.53 , 52.3  ,      54.28 ,128;0;0;0    ,words ,   25 ,-1          ,           0 ,       29.37 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083863000
66f1353866c51bbe14047ea6 ,     ,62.44 ,96.85 , 62.44 ,      60.27 ,123;0;0;0    ,words ,   25 ,-1          ,           0 ,       23.64 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083832000
66f1351f66c51bbe14047d7e ,     ,73.72 ,98.53 , 73.72 ,      69.69 ,132;0;0;0    ,words ,   25 ,-1          ,           0 ,       21.49 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083807000
66f1350266c51bbe14047c1f ,     ,48.8  ,89.51 , 51.22 ,      51.34 ,121;2;0;0    ,words ,   25 ,-1          ,           0 ,       29.75 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083778000
66f134e266c51bbe14047a95 ,     ,53.95 ,88.73 , 55.71 ,      53.54 ,123;0;1;0    ,words ,   25 ,-1          ,           0 ,       27.36 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083746000
66f134c666c51bbe14047942 ,     ,45    ,89.47 , 46.36 ,      56.76 ,133;0;1;0    ,words ,   25 ,-1          ,           0 ,       35.47 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083718000
66f134a166c51bbe140477c3 ,     ,65.96 ,96.45 , 68.45 ,      63.89 ,132;0;0;1    ,words ,   25 ,-1          ,           0 ,       24.02 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083681000
66f1348866c51bbe140476bd ,     ,51.65 ,91.18 , 52.94 ,      50.76 ,120;0;0;1    ,words ,   25 ,-1          ,           0 ,       27.88 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083656000
66f1346a66c51bbe1404757e ,     ,47.54 ,89.12 , 47.54 ,      54.58 ,131;0;0;0    ,words ,   25 ,-1          ,           0 ,       33.06 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083626000
66f1344866c51bbe140473f9 ,     ,69.08 ,99.26 , 69.08 ,      58.75 ,133;0;0;0    ,words ,   25 ,-1          ,           0 ,       23.1  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083592000
66f1342c66c51bbe140472c9 ,     ,64.59 ,96.18 , 64.59 ,      60.8  ,125;0;0;0    ,words ,   25 ,-1          ,           0 ,       23.22 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083564000
66f1341366c51bbe140471c2 ,     ,62.03 ,97.79 , 62.03 ,      62.59 ,133;0;0;0    ,words ,   25 ,-1          ,           0 ,       25.73 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083539000
66f133f866c51bbe140470a3 ,     ,52.72 ,93.13 , 52.72 ,      55.15 ,149;0;0;0    ,words ,   25 ,-1          ,           0 ,       33.91 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083512000
66f133d566c51bbe14046f01 ,     ,53.86 ,91.49 , 53.86 ,      59.67 ,128;0;0;0    ,words ,   25 ,-1          ,           0 ,       28.52 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083477000
66f133b766c51bbe14046db8 ,     ,65.77 ,94.07 , 67.89 ,      69.75 ,124;0;1;0    ,words ,   25 ,-1          ,           0 ,       22.62 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083447000
66f1339f66c51bbe14046ca9 ,     ,48.13 ,86.3  , 49.71 ,      61.81 ,122;1;0;1    ,words ,   25 ,-1          ,           0 ,       30.42 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083423000
66f1337966c51bbe14046b0d ,     ,66.42 ,95.59 , 66.42 ,      67.12 ,130;0;0;0    ,words ,   25 ,-1          ,           0 ,       23.49 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083385000
66f1336066c51bbe140469f7 ,     ,59.64 ,92.25 , 59.64 ,      55.06 ,131;0;0;0    ,words ,   25 ,-1          ,           0 ,       26.36 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083360000
66f1334466c51bbe140468b3 ,     ,58    ,95.1  , 58    ,      54.63 ,131;0;0;0    ,words ,   25 ,-1          ,           0 ,       27.1  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083332000
66f1332866c51bbe14046778 ,     ,72.19 ,95.04 , 72.19 ,      63.06 ,114;0;0;0    ,words ,   25 ,-1          ,           0 ,       18.95 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083304000
66f1331466c51bbe1404668d ,     ,52.5  ,87.01 , 52.5  ,      48.62 ,132;0;0;0    ,words ,   25 ,-1          ,           0 ,       30.17 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083284000
66f132f466c51bbe140464fd ,     ,39.28 ,84.67 , 39.28 ,      46.59 ,116;0;0;0    ,words ,   25 ,-1          ,           0 ,       35.44 ,          3 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083252000
66f132cf66c51bbe1404634b ,     ,62.7  ,95    , 62.7  ,      72.23 ,133;0;0;0    ,words ,   25 ,-1          ,           1 ,       25.46 ,          0 ,                 3.35 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083215000
66f132af66c51bbe140461d3 ,     ,63.36 ,95.74 , 63.36 ,      60.52 ,135;0;0;0    ,words ,   25 ,-1          ,           0 ,       25.57 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083183000
66f1329366c51bbe14046068 ,     ,59.43 ,95.45 , 59.43 ,      67.26 ,126;0;0;0    ,words ,   25 ,-1          ,           0 ,       25.44 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083155000
66f1327866c51bbe14045f36 ,     ,51.78 ,87.76 , 51.78 ,      44.13 ,127;0;0;0    ,words ,   25 ,-1          ,           0 ,       29.43 ,          1 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083128000
66f1325966c51bbe14045ded ,     ,52.62 ,93.8  , 52.62 ,      61.47 ,118;0;0;0    ,words ,   25 ,-1          ,           0 ,       26.91 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083097000
66f1323d66c51bbe14045ca9 ,     ,54.79 ,92.13 , 54.79 ,      55.94 ,116;0;0;0    ,words ,   25 ,-1          ,           0 ,       25.41 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083069000
66f1322266c51bbe14045b71 ,     ,63.04 ,93.15 , 64.94 ,      65.41 ,133;1;0;0    ,words ,   25 ,-1          ,           0 ,       25.32 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1727083042000
66ee397c66c51bbe14e8c1c3 ,     ,42.42 ,85.61 , 52.58 ,      54.05 ,96;4;0;3     ,words ,   25 ,-1          ,           1 ,       27.16 ,          0 ,                 2.62 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1726888316000
66ee395c66c51bbe14e8c0ba ,     ,54    ,92.21 , 58.44 ,      54.78 ,134;1;0;2    ,words ,   25 ,-1          ,           0 ,       29.78 ,          1 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1726888284000
66ee393d66c51bbe14e8bfad ,     ,61.18 ,93.94 , 62.67 ,      59.4  ,123;2;0;1    ,words ,   25 ,-1          ,           0 ,       24.13 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1726888253000
66ee392366c51bbe14e8bed6 ,     ,45.99 ,86.36 , 49.82 ,      44.99 ,108;4;0;1    ,words ,   25 ,-1          ,           1 ,       28.18 ,          0 ,                 1.88 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1726888227000
66ee2f2566c51bbe14e870a6 ,     ,40    ,93.94 , 40    ,      44.67 ,124;0;0;0    ,words ,   25 ,-1          ,           4 ,       37.2  ,          3 ,                34.75 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1726885668000
66ee2ea366c51bbe14e86cf2 ,     ,54.41 ,88.72 , 58.7  ,      53.95 ,114;5;1;0    ,words ,   25 ,-1          ,           0 ,       25.14 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1726885539000
66ee2e8966c51bbe14e86c38 ,     ,64.59 ,93.15 , 67.09 ,      67.13 ,129;2;0;0    ,words ,   25 ,-1          ,           2 ,       23.97 ,          0 ,                 3.36 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1726885513000
66ee2e4566c51bbe14e86a49 ,     ,53.91 ,91.42 , 55.96 ,      55.93 ,1211;8;2;4   ,words ,  240 ,-1          ,           0 ,      269.55 ,          3 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1726885445000
